,Order Number,Line Item,Order Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code,Total Cost USD,Total Price USD
6784,1765038,1,2019-10-31,474309,23,1997,3,EUR,248.31,539.97
6785,1826021,1,2019-12-31,1629416,49,1997,7,USD,579.39,1259.93
6786,2194006,2,2021-01-02,1772543,49,1997,1,USD,82.77,179.99
6787,371004,1,2016-01-06,1378439,0,1305,8,USD,250.16,544.0
6788,413012,1,2016-02-17,980266,36,1305,3,GBP,93.81,204.0
6789,645010,1,2016-10-06,983092,36,1305,3,GBP,93.81,204.0
6790,794000,5,2017-03-04,93339,0,1305,2,AUD,62.54,136.0
6791,893000,1,2017-06-11,844474,34,1305,1,EUR,31.27,68.0
6792,1009011,2,2017-10-05,1785720,59,1305,2,USD,62.54,136.0
6793,1144039,1,2018-02-17,387148,8,1305,3,CAD,93.81,204.0
6794,1247014,4,2018-05-31,494890,27,1305,8,EUR,250.16,544.0
6795,1282010,1,2018-07-05,1612511,44,1305,2,USD,62.54,136.0
6796,1352024,1,2018-09-13,460245,0,1305,2,EUR,62.54,136.0
6797,1414005,4,2018-11-14,998374,37,1305,3,GBP,93.81,204.0
6798,1455011,1,2018-12-25,454115,0,1305,8,EUR,250.16,544.0
6799,1494016,2,2019-02-02,1860085,45,1305,7,USD,218.89,476.0
6800,1818019,2,2019-12-23,2025711,66,1305,1,USD,31.27,68.0
6801,1822003,1,2019-12-27,758863,30,1305,10,EUR,312.7,680.0
6802,1864015,6,2020-02-07,454774,21,1305,8,EUR,250.16,544.0
6803,2058007,1,2020-08-19,1708295,66,1305,4,USD,125.08,272.0
6804,2130004,2,2020-10-30,1029138,40,1305,6,GBP,187.62,408.0
6805,371005,1,2016-01-06,1923558,48,58,1,USD,79.53,156.0
6806,401005,4,2016-02-05,953489,41,58,1,GBP,79.53,156.0
6807,411001,2,2016-02-15,1796950,63,58,2,USD,159.06,312.0
6808,486003,3,2016-04-30,1488083,45,58,3,USD,238.59,468.0
6809,546008,3,2016-06-29,1743133,0,58,1,USD,79.53,156.0
6810,664002,1,2016-10-25,1389867,51,58,4,USD,318.12,624.0
6811,693006,1,2016-11-23,203076,9,58,2,CAD,159.06,312.0
6812,720004,3,2016-12-20,156795,4,58,1,AUD,79.53,156.0
6813,727015,1,2016-12-27,520991,27,58,2,EUR,159.06,312.0
6814,769007,1,2017-02-07,671305,17,58,1,EUR,79.53,156.0
6815,778012,1,2017-02-16,1884616,61,58,5,USD,397.65,780.0
6816,908006,1,2017-06-26,1982150,51,58,1,USD,79.53,156.0
6817,926002,5,2017-07-14,1189396,39,58,2,GBP,159.06,312.0
6818,964005,3,2017-08-21,739625,29,58,1,EUR,79.53,156.0
6819,992006,1,2017-09-18,1767858,0,58,1,USD,79.53,156.0
6820,1001007,1,2017-09-27,1107432,41,58,3,GBP,238.59,468.0
6821,1039005,2,2017-11-04,1770497,44,58,4,USD,318.12,624.0
6822,1046000,1,2017-11-11,221602,9,58,7,CAD,556.71,1092.0
6823,1049004,4,2017-11-14,1819071,63,58,6,USD,477.18,936.0
6824,1063002,1,2017-11-28,1561945,0,58,2,USD,159.06,312.0
6825,1064010,3,2017-11-29,507298,20,58,8,EUR,636.24,1248.0
6826,1081029,1,2017-12-16,2084403,50,58,5,USD,397.65,780.0
6827,1098012,4,2018-01-02,800273,32,58,2,EUR,159.06,312.0
6828,1116010,3,2018-01-20,1584962,45,58,3,USD,238.59,468.0
6829,1125008,1,2018-01-29,305321,9,58,2,CAD,159.06,312.0
6830,1126001,3,2018-01-30,1137780,36,58,2,GBP,159.06,312.0
6831,1126011,3,2018-01-30,1836280,56,58,6,USD,477.18,936.0
6832,1128010,3,2018-02-01,2073692,66,58,1,USD,79.53,156.0
6833,1128014,4,2018-02-01,1756332,0,58,10,USD,795.3,1560.0
6834,1151007,1,2018-02-24,1187306,42,58,3,GBP,238.59,468.0
6835,1151031,1,2018-02-24,811809,34,58,6,EUR,477.18,936.0
6836,1158000,1,2018-03-03,1370619,0,58,3,USD,238.59,468.0
6837,1162005,2,2018-03-07,241006,10,58,1,CAD,79.53,156.0
6838,1230009,4,2018-05-14,1654095,57,58,5,USD,397.65,780.0
6839,1265002,3,2018-06-18,1785567,64,58,2,USD,159.06,312.0
6840,1270004,2,2018-06-23,1747078,59,58,7,USD,556.71,1092.0
6841,1277017,1,2018-06-30,1223111,49,58,2,USD,159.06,312.0
6842,1280002,2,2018-07-03,1879578,0,58,1,USD,79.53,156.0
6843,1291000,2,2018-07-14,1385568,55,58,9,USD,715.77,1404.0
6844,1317020,3,2018-08-09,549819,24,58,2,EUR,159.06,312.0
6845,1323008,2,2018-08-15,505485,20,58,7,EUR,556.71,1092.0
6846,1324013,1,2018-08-16,879778,0,58,2,EUR,159.06,312.0
6847,1326009,4,2018-08-18,792434,30,58,8,EUR,636.24,1248.0
6848,1333013,2,2018-08-25,1722247,62,58,5,USD,397.65,780.0
6849,1339009,4,2018-08-31,353240,8,58,2,CAD,159.06,312.0
6850,1353001,1,2018-09-14,1211642,53,58,4,USD,318.12,624.0
6851,1359028,5,2018-09-20,1392092,0,58,1,USD,79.53,156.0
6852,1378008,3,2018-10-09,1499317,65,58,2,USD,159.06,312.0
6853,1423013,1,2018-11-23,1254388,49,58,2,USD,159.06,312.0
6854,1433000,1,2018-12-03,1688698,49,58,3,USD,238.59,468.0
6855,1435007,1,2018-12-05,2007813,43,58,2,USD,159.06,312.0
6856,1455009,1,2018-12-25,1991411,54,58,1,USD,79.53,156.0
6857,1456074,1,2018-12-26,1932808,48,58,5,USD,397.65,780.0
6858,1462017,1,2019-01-01,536368,24,58,1,EUR,79.53,156.0
6859,1468023,1,2019-01-07,1499462,43,58,1,USD,79.53,156.0
6860,1477007,5,2019-01-16,1440032,0,58,1,USD,79.53,156.0
6861,1484031,1,2019-01-23,775239,30,58,1,EUR,79.53,156.0
6862,1487019,2,2019-01-26,1793197,0,58,5,USD,397.65,780.0
6863,1487041,1,2019-01-26,1550559,62,58,3,USD,238.59,468.0
6864,1521006,2,2019-03-01,1037400,36,58,2,GBP,159.06,312.0
6865,1578005,1,2019-04-27,1498538,65,58,2,USD,159.06,312.0
6866,1580010,4,2019-04-29,1941801,61,58,3,USD,238.59,468.0
6867,1582033,1,2019-05-01,561001,23,58,4,EUR,318.12,624.0
6868,1583024,3,2019-05-02,1528611,47,58,5,USD,397.65,780.0
6869,1603014,1,2019-05-22,946737,36,58,4,GBP,318.12,624.0
6870,1612002,1,2019-05-31,1959860,0,58,1,USD,79.53,156.0
6871,1619024,4,2019-06-07,2091352,0,58,2,USD,159.06,312.0
6872,1631030,2,2019-06-19,1373635,43,58,1,USD,79.53,156.0
6873,1633025,1,2019-06-21,2071369,51,58,4,USD,318.12,624.0
6874,1634000,3,2019-06-22,2050411,55,58,4,USD,318.12,624.0
6875,1643002,4,2019-07-01,1503301,0,58,2,USD,159.06,312.0
6876,1655009,1,2019-07-13,1200992,0,58,2,USD,159.06,312.0
6877,1658017,2,2019-07-16,285552,10,58,4,CAD,318.12,624.0
6878,1667001,3,2019-07-25,1624025,0,58,1,USD,79.53,156.0
6879,1682003,1,2019-08-09,2088405,49,58,4,USD,318.12,624.0
6880,1685007,3,2019-08-12,1839940,54,58,6,USD,477.18,936.0
6881,1693013,1,2019-08-20,1271947,43,58,3,USD,238.59,468.0
6882,1704003,1,2019-08-31,1255402,0,58,2,USD,159.06,312.0
6883,1706003,6,2019-09-02,1646102,0,58,7,USD,556.71,1092.0
6884,1707020,2,2019-09-03,2018869,0,58,10,USD,795.3,1560.0
6885,1717003,1,2019-09-13,1596027,43,58,1,USD,79.53,156.0
6886,1732037,2,2019-09-28,1558454,48,58,4,USD,318.12,624.0
6887,1744039,4,2019-10-10,617656,18,58,7,EUR,556.71,1092.0
6888,1753049,3,2019-10-19,1596639,59,58,8,USD,636.24,1248.0
6889,1763004,1,2019-10-29,40443,5,58,4,AUD,318.12,624.0
6890,1764034,2,2019-10-30,2016137,0,58,2,USD,159.06,312.0
6891,1771012,3,2019-11-06,23203,6,58,1,AUD,79.53,156.0
6892,1776004,2,2019-11-11,1625232,66,58,2,USD,159.06,312.0
6893,1780015,4,2019-11-15,275137,8,58,2,CAD,159.06,312.0
6894,1787000,2,2019-11-22,2052752,51,58,5,USD,397.65,780.0
6895,1795029,2,2019-11-30,1705429,65,58,7,USD,556.71,1092.0
6896,1806001,1,2019-12-11,610968,14,58,6,EUR,477.18,936.0
6897,1809000,1,2019-12-14,1440889,51,58,1,USD,79.53,156.0
6898,1809037,4,2019-12-14,623004,0,58,1,EUR,79.53,156.0
6899,1817005,2,2019-12-22,611635,0,58,2,EUR,159.06,312.0
6900,1823106,3,2019-12-28,391687,10,58,7,CAD,556.71,1092.0
6901,1835031,2,2020-01-09,1541000,66,58,1,USD,79.53,156.0
6902,1843001,5,2020-01-17,1716827,0,58,3,USD,238.59,468.0
6903,1862007,4,2020-02-05,113244,6,58,2,AUD,159.06,312.0
6904,1869033,1,2020-02-12,1952663,56,58,3,USD,238.59,468.0
6905,1872063,3,2020-02-15,354096,0,58,2,CAD,159.06,312.0
6906,1877020,2,2020-02-20,1014258,39,58,8,GBP,636.24,1248.0
6907,1879010,1,2020-02-22,1269972,44,58,3,USD,238.59,468.0
6908,1883049,2,2020-02-26,491167,19,58,4,EUR,318.12,624.0
6909,1884007,2,2020-02-27,1939013,0,58,2,USD,159.06,312.0
6910,1898006,5,2020-03-12,1412534,57,58,2,USD,159.06,312.0
6911,1954003,1,2020-05-07,1130928,40,58,3,GBP,238.59,468.0
6912,1982015,1,2020-06-04,2070898,50,58,10,USD,795.3,1560.0
6913,2014006,2,2020-07-06,247132,0,58,2,CAD,159.06,312.0
6914,2031001,1,2020-07-23,1627421,43,58,3,USD,238.59,468.0
6915,2180017,1,2020-12-19,1837395,0,58,5,USD,397.65,780.0
6916,2193009,2,2021-01-01,489742,24,58,1,EUR,79.53,156.0
6917,2205009,1,2021-01-13,1548406,0,58,4,USD,318.12,624.0
6918,2241012,2,2021-02-18,224111,10,58,5,CAD,397.65,780.0
6919,2243026,1,2021-02-20,1737466,49,58,6,USD,477.18,936.0
6920,371006,1,2016-01-06,1501383,0,1279,1,USD,7.64,14.99
6921,408002,1,2016-02-12,1297155,43,1279,3,USD,22.919999999999998,44.97
6922,542013,1,2016-06-25,1472106,56,1279,1,USD,7.64,14.99
6923,735005,7,2017-01-04,1537138,0,1279,1,USD,7.64,14.99
6924,792002,2,2017-03-02,1330484,51,1279,2,USD,15.28,29.98
6925,918007,3,2017-07-06,144080,5,1279,2,AUD,15.28,29.98
6926,1095008,4,2017-12-30,308920,0,1279,10,CAD,76.39999999999999,149.9
6927,1106016,1,2018-01-10,1150012,40,1279,2,GBP,15.28,29.98
6928,1219008,3,2018-05-03,703705,29,1279,5,EUR,38.199999999999996,74.95
6929,1235015,2,2018-05-19,993981,36,1279,2,GBP,15.28,29.98
6930,1443012,1,2018-12-13,1060009,39,1279,1,GBP,7.64,14.99
6931,1451023,2,2018-12-21,1466089,56,1279,1,USD,7.64,14.99
6932,1496018,1,2019-02-04,1272285,47,1279,6,USD,45.839999999999996,89.94
6933,1513033,4,2019-02-21,1406178,64,1279,9,USD,68.75999999999999,134.91
6934,1606028,4,2019-05-25,2094190,49,1279,7,USD,53.48,104.93
6935,1665005,1,2019-07-23,654485,15,1279,3,EUR,22.919999999999998,44.97
6936,1722004,5,2019-09-18,1018779,36,1279,2,GBP,15.28,29.98
6937,1739012,4,2019-10-05,317235,9,1279,4,CAD,30.56,59.96
6938,1783013,1,2019-11-18,1713326,0,1279,9,USD,68.75999999999999,134.91
6939,1808007,1,2019-12-13,1027802,37,1279,7,GBP,53.48,104.93
6940,1823086,1,2019-12-28,205476,10,1279,4,CAD,30.56,59.96
6941,1830068,2,2020-01-04,389303,9,1279,2,CAD,15.28,29.98
6942,2003001,3,2020-06-25,1513670,54,1279,4,USD,30.56,59.96
6943,2143006,3,2020-11-12,633033,18,1279,1,EUR,7.64,14.99
6944,2215009,5,2021-01-23,831208,0,1279,4,EUR,30.56,59.96
6945,371007,1,2016-01-06,1378439,0,1639,1,USD,5.09,9.99
6946,405002,7,2016-02-09,474309,27,1639,1,EUR,5.09,9.99
6947,416011,1,2016-02-20,1049861,37,1639,2,GBP,10.18,19.98
6948,535000,6,2016-06-18,1781366,53,1639,3,USD,15.27,29.97
6949,549003,1,2016-07-02,275930,9,1639,3,CAD,15.27,29.97
6950,559001,3,2016-07-12,1462224,48,1639,8,USD,40.72,79.92
6951,565001,2,2016-07-18,493090,24,1639,6,EUR,30.54,59.94
6952,632004,1,2016-09-23,46996,0,1639,3,AUD,15.27,29.97
6953,638000,2,2016-09-29,1613178,53,1639,1,USD,5.09,9.99
6954,657005,5,2016-10-18,556465,23,1639,1,EUR,5.09,9.99
6955,708011,3,2016-12-08,997963,36,1639,3,GBP,15.27,29.97
6956,716010,1,2016-12-16,1380607,54,1639,1,USD,5.09,9.99
6957,729003,4,2016-12-29,353750,10,1639,2,CAD,10.18,19.98
6958,735012,1,2017-01-04,1760136,56,1639,2,USD,10.18,19.98
6959,736019,1,2017-01-05,305321,8,1639,3,CAD,15.27,29.97
6960,737000,1,2017-01-06,417275,19,1639,8,EUR,40.72,79.92
6961,738000,1,2017-01-07,1824297,53,1639,1,USD,5.09,9.99
6962,751001,1,2017-01-20,1814434,47,1639,5,USD,25.45,49.95
6963,763000,2,2017-02-01,1196684,40,1639,8,GBP,40.72,79.92
6964,770004,3,2017-02-08,150762,4,1639,2,AUD,10.18,19.98
6965,778016,1,2017-02-16,2014107,63,1639,2,USD,10.18,19.98
6966,799012,1,2017-03-09,148716,5,1639,6,AUD,30.54,59.94
6967,853007,2,2017-05-02,729681,29,1639,1,EUR,5.09,9.99
6968,869007,4,2017-05-18,42364,5,1639,1,AUD,5.09,9.99
6969,874001,2,2017-05-23,768377,28,1639,2,EUR,10.18,19.98
6970,976012,1,2017-09-02,610431,17,1639,1,EUR,5.09,9.99
6971,979007,2,2017-09-05,799025,29,1639,2,EUR,10.18,19.98
6972,1042009,1,2017-11-07,1185043,42,1639,4,GBP,20.36,39.96
6973,1078003,2,2017-12-13,1367470,61,1639,3,USD,15.27,29.97
6974,1087002,1,2017-12-22,288497,9,1639,2,CAD,10.18,19.98
6975,1147009,1,2018-02-20,875681,33,1639,4,EUR,20.36,39.96
6976,1148024,3,2018-02-21,1588014,61,1639,3,USD,15.27,29.97
6977,1239018,3,2018-05-23,1518437,64,1639,1,USD,5.09,9.99
6978,1240001,3,2018-05-24,468359,20,1639,2,EUR,10.18,19.98
6979,1241001,1,2018-05-25,2238,5,1639,3,AUD,15.27,29.97
6980,1256017,1,2018-06-09,1771296,56,1639,1,USD,5.09,9.99
6981,1260008,3,2018-06-13,1188359,39,1639,10,GBP,50.9,99.9
6982,1289009,2,2018-07-12,352043,8,1639,2,CAD,10.18,19.98
6983,1289022,1,2018-07-12,1632630,62,1639,7,USD,35.629999999999995,69.93
6984,1290002,1,2018-07-13,1600419,53,1639,1,USD,5.09,9.99
6985,1365003,1,2018-09-26,1423675,43,1639,5,USD,25.45,49.95
6986,1382000,2,2018-10-13,1864772,54,1639,1,USD,5.09,9.99
6987,1386011,3,2018-10-17,1943078,61,1639,3,USD,15.27,29.97
6988,1444014,2,2018-12-14,256531,10,1639,4,CAD,20.36,39.96
6989,1444030,3,2018-12-14,154611,5,1639,6,AUD,30.54,59.94
6990,1452013,4,2018-12-22,724504,30,1639,6,EUR,30.54,59.94
6991,1463030,6,2019-01-02,1410180,43,1639,4,USD,20.36,39.96
6992,1499026,1,2019-02-07,2075340,64,1639,7,USD,35.629999999999995,69.93
6993,1515068,1,2019-02-23,1718240,51,1639,2,USD,10.18,19.98
6994,1526017,1,2019-03-06,246420,9,1639,6,CAD,30.54,59.94
6995,1527012,3,2019-03-07,119365,5,1639,2,AUD,10.18,19.98
6996,1527031,2,2019-03-07,637629,13,1639,1,EUR,5.09,9.99
6997,1536001,3,2019-03-16,1595646,61,1639,3,USD,15.27,29.97
6998,1579001,2,2019-04-28,1880727,48,1639,1,USD,5.09,9.99
6999,1599017,1,2019-05-18,823079,0,1639,7,EUR,35.629999999999995,69.93
7000,1602022,1,2019-05-21,1893783,61,1639,2,USD,10.18,19.98
7001,1603026,2,2019-05-22,1934889,0,1639,7,USD,35.629999999999995,69.93
7002,1618037,2,2019-06-06,999350,0,1639,1,GBP,5.09,9.99
7003,1629012,4,2019-06-17,772646,0,1639,3,EUR,15.27,29.97
7004,1633006,1,2019-06-21,1868016,61,1639,2,USD,10.18,19.98
7005,1638006,1,2019-06-26,1227891,55,1639,4,USD,20.36,39.96
7006,1687033,1,2019-08-14,1312497,50,1639,2,USD,10.18,19.98
7007,1696026,1,2019-08-23,1331532,55,1639,8,USD,40.72,79.92
7008,1727010,3,2019-09-23,1908813,47,1639,1,USD,5.09,9.99
7009,1735008,1,2019-10-01,1120599,40,1639,4,GBP,20.36,39.96
7010,1766000,1,2019-11-01,1632235,0,1639,5,USD,25.45,49.95
7011,1767037,4,2019-11-02,1000168,37,1639,3,GBP,15.27,29.97
7012,1797021,7,2019-12-02,461982,0,1639,5,EUR,25.45,49.95
7013,1813002,1,2019-12-18,856497,31,1639,8,EUR,40.72,79.92
7014,1819013,3,2019-12-24,1616350,48,1639,2,USD,10.18,19.98
7015,1830052,2,2020-01-04,1882594,59,1639,1,USD,5.09,9.99
7016,1834017,3,2020-01-08,1783443,65,1639,3,USD,15.27,29.97
7017,1834051,1,2020-01-08,1321913,0,1639,2,USD,10.18,19.98
7018,1850015,1,2020-01-24,212167,10,1639,1,CAD,5.09,9.99
7019,1851010,1,2020-01-25,327942,10,1639,3,CAD,15.27,29.97
7020,1860012,2,2020-02-03,2048264,61,1639,1,USD,5.09,9.99
7021,1865037,2,2020-02-08,2029781,0,1639,1,USD,5.09,9.99
7022,1875044,1,2020-02-18,1966972,49,1639,3,USD,15.27,29.97
7023,1876056,2,2020-02-19,932629,0,1639,3,GBP,15.27,29.97
7024,1877056,1,2020-02-20,1558588,65,1639,2,USD,10.18,19.98
7025,1880003,2,2020-02-23,934517,0,1639,2,GBP,10.18,19.98
7026,1881038,1,2020-02-24,1114100,37,1639,3,GBP,15.27,29.97
7027,1889014,3,2020-03-03,1377047,0,1639,3,USD,15.27,29.97
7028,1893008,2,2020-03-07,1470025,62,1639,1,USD,5.09,9.99
7029,1895001,2,2020-03-09,846847,0,1639,4,EUR,20.36,39.96
7030,1956023,3,2020-05-09,1681186,57,1639,1,USD,5.09,9.99
7031,1970010,2,2020-05-23,887497,0,1639,6,EUR,30.54,59.94
7032,1979008,1,2020-06-01,1547527,56,1639,2,USD,10.18,19.98
7033,1996002,2,2020-06-18,961929,37,1639,7,GBP,35.629999999999995,69.93
7034,2015007,2,2020-07-07,398751,8,1639,3,CAD,15.27,29.97
7035,2060005,4,2020-08-21,837702,32,1639,1,EUR,5.09,9.99
7036,2061004,1,2020-08-22,1451193,0,1639,3,USD,15.27,29.97
7037,2100004,1,2020-09-30,542632,19,1639,1,EUR,5.09,9.99
7038,2143001,2,2020-11-12,1457192,59,1639,3,USD,15.27,29.97
7039,2157004,2,2020-11-26,1551319,66,1639,3,USD,15.27,29.97
7040,2170000,2,2020-12-09,1958373,53,1639,1,USD,5.09,9.99
7041,2231001,6,2021-02-08,1285972,44,1639,5,USD,25.45,49.95
7042,371008,1,2016-01-06,2053617,50,961,1,USD,75.88,165.0
7043,374010,7,2016-01-09,665776,12,961,5,EUR,379.4,825.0
7044,549012,1,2016-07-02,290888,10,961,3,CAD,227.64,495.0
7045,980001,2,2017-09-06,1953232,43,961,7,USD,531.16,1155.0
7046,1071013,1,2017-12-06,1500269,55,961,1,USD,75.88,165.0
7047,1151023,3,2018-02-24,1124659,39,961,5,GBP,379.4,825.0
7048,1456070,2,2018-12-26,1370573,50,961,3,USD,227.64,495.0
7049,1463041,1,2019-01-02,504968,19,961,1,EUR,75.88,165.0
7050,1480032,1,2019-01-19,1109801,37,961,7,GBP,531.16,1155.0
7051,1580011,1,2019-04-29,1234624,47,961,3,USD,227.64,495.0
7052,1714018,3,2019-09-10,1795690,0,961,4,USD,303.52,660.0
7053,1749018,3,2019-10-15,1010181,36,961,2,GBP,151.76,330.0
7054,1764023,5,2019-10-30,1972249,62,961,2,USD,151.76,330.0
7055,1835013,3,2020-01-09,407928,24,961,2,EUR,151.76,330.0
7056,1948009,3,2020-05-01,1530975,64,961,1,USD,75.88,165.0
7057,2001011,1,2020-06-23,2003358,62,961,6,USD,455.28,990.0
7058,2030007,2,2020-07-22,206133,8,961,2,CAD,151.76,330.0
7059,371008,2,2016-01-06,2053617,50,1626,7,USD,507.92,1533.0
7060,414011,2,2016-02-18,1952169,51,1626,2,USD,145.12,438.0
7061,492005,1,2016-05-06,1634778,55,1626,2,USD,145.12,438.0
7062,602000,3,2016-08-24,1787494,0,1626,1,USD,72.56,219.0
7063,602002,1,2016-08-24,1570784,63,1626,4,USD,290.24,876.0
7064,636008,1,2016-09-27,1315621,0,1626,2,USD,145.12,438.0
7065,652004,2,2016-10-13,636729,15,1626,5,EUR,362.8,1095.0
7066,669000,3,2016-10-30,298606,0,1626,1,CAD,72.56,219.0
7067,679011,1,2016-11-09,85597,0,1626,2,AUD,145.12,438.0
7068,724024,2,2016-12-24,1295403,57,1626,4,USD,290.24,876.0
7069,776006,3,2017-02-14,1199660,42,1626,2,GBP,145.12,438.0
7070,794009,1,2017-03-04,353313,8,1626,8,CAD,580.48,1752.0
7071,799004,1,2017-03-09,905099,37,1626,2,GBP,145.12,438.0
7072,857014,1,2017-05-06,133986,6,1626,1,AUD,72.56,219.0
7073,875006,1,2017-05-24,933086,38,1626,1,GBP,72.56,219.0
7074,913012,7,2017-07-01,376037,9,1626,1,CAD,72.56,219.0
7075,925006,5,2017-07-13,2021916,0,1626,2,USD,145.12,438.0
7076,952003,3,2017-08-09,1645445,54,1626,2,USD,145.12,438.0
7077,1078008,6,2017-12-13,672150,18,1626,1,EUR,72.56,219.0
7078,1108003,2,2018-01-12,701706,30,1626,2,EUR,145.12,438.0
7079,1136005,2,2018-02-09,942659,42,1626,1,GBP,72.56,219.0
7080,1141001,1,2018-02-14,1885532,63,1626,3,USD,217.68,657.0
7081,1141002,4,2018-02-14,1592400,54,1626,3,USD,217.68,657.0
7082,1235017,7,2018-05-19,140972,4,1626,2,AUD,145.12,438.0
7083,1333018,2,2018-08-25,403915,21,1626,1,EUR,72.56,219.0
7084,1344015,2,2018-09-05,458315,0,1626,3,EUR,217.68,657.0
7085,1350006,1,2018-09-11,1409410,66,1626,1,USD,72.56,219.0
7086,1353006,1,2018-09-14,951740,0,1626,7,GBP,507.92,1533.0
7087,1360008,6,2018-09-21,1466422,64,1626,2,USD,145.12,438.0
7088,1364009,2,2018-09-25,1705952,63,1626,7,USD,507.92,1533.0
7089,1378003,2,2018-10-09,1700598,55,1626,4,USD,290.24,876.0
7090,1389025,2,2018-10-20,1865718,55,1626,1,USD,72.56,219.0
7091,1402017,3,2018-11-02,1089176,37,1626,9,GBP,653.04,1971.0
7092,1407008,6,2018-11-07,253505,10,1626,2,CAD,145.12,438.0
7093,1407014,2,2018-11-07,1756245,47,1626,8,USD,580.48,1752.0
7094,1414019,1,2018-11-14,1098793,0,1626,7,GBP,507.92,1533.0
7095,1433013,1,2018-12-03,1224615,44,1626,6,USD,435.36,1314.0
7096,1445005,2,2018-12-15,381459,8,1626,7,CAD,507.92,1533.0
7097,1452058,2,2018-12-22,1676628,55,1626,1,USD,72.56,219.0
7098,1461021,1,2018-12-31,1392468,0,1626,2,USD,145.12,438.0
7099,1472010,1,2019-01-11,1062944,39,1626,3,GBP,217.68,657.0
7100,1486010,1,2019-01-25,556312,24,1626,1,EUR,72.56,219.0
7101,1487004,1,2019-01-26,1999956,59,1626,3,USD,217.68,657.0
7102,1528002,1,2019-03-08,1618878,45,1626,2,USD,145.12,438.0
7103,1592042,6,2019-05-11,1988805,47,1626,6,USD,435.36,1314.0
7104,1597014,1,2019-05-16,1684157,51,1626,3,USD,217.68,657.0
7105,1604038,3,2019-05-23,1733897,62,1626,2,USD,145.12,438.0
7106,1625014,4,2019-06-13,300044,10,1626,3,CAD,217.68,657.0
7107,1631006,1,2019-06-19,1462148,0,1626,3,USD,217.68,657.0
7108,1633009,2,2019-06-21,1655053,64,1626,4,USD,290.24,876.0
7109,1641040,7,2019-06-29,1191228,39,1626,4,GBP,290.24,876.0
7110,1650008,1,2019-07-08,1346929,44,1626,3,USD,217.68,657.0
7111,1650016,2,2019-07-08,845119,33,1626,3,EUR,217.68,657.0
7112,1668013,2,2019-07-26,1972249,62,1626,4,USD,290.24,876.0
7113,1703016,4,2019-08-30,1648240,0,1626,2,USD,145.12,438.0
7114,1711046,7,2019-09-07,1103795,36,1626,1,GBP,72.56,219.0
7115,1725029,2,2019-09-21,1923558,48,1626,2,USD,145.12,438.0
7116,1727020,2,2019-09-23,193929,5,1626,2,AUD,145.12,438.0
7117,1729017,6,2019-09-25,732580,30,1626,7,EUR,507.92,1533.0
7118,1741011,1,2019-10-07,568959,0,1626,2,EUR,145.12,438.0
7119,1750009,2,2019-10-16,396944,8,1626,2,CAD,145.12,438.0
7120,1767016,2,2019-11-02,1626920,44,1626,5,USD,362.8,1095.0
7121,1771018,4,2019-11-06,1078267,0,1626,8,GBP,580.48,1752.0
7122,1777008,4,2019-11-12,878711,0,1626,2,EUR,145.12,438.0
7123,1788017,1,2019-11-23,61773,0,1626,1,AUD,72.56,219.0
7124,1790008,1,2019-11-25,1878163,0,1626,6,USD,435.36,1314.0
7125,1822028,1,2019-12-27,1150148,0,1626,9,GBP,653.04,1971.0
7126,1833015,3,2020-01-07,1609149,49,1626,7,USD,507.92,1533.0
7127,1844011,3,2020-01-18,2013443,51,1626,4,USD,290.24,876.0
7128,1872007,4,2020-02-15,2018421,45,1626,7,USD,507.92,1533.0
7129,1879037,2,2020-02-22,1360450,0,1626,1,USD,72.56,219.0
7130,1881016,1,2020-02-24,1999333,49,1626,1,USD,72.56,219.0
7131,1882039,1,2020-02-25,1848327,65,1626,1,USD,72.56,219.0
7132,1889019,3,2020-03-03,1389502,0,1626,3,USD,217.68,657.0
7133,1946020,6,2020-04-29,350979,8,1626,3,CAD,217.68,657.0
7134,1980010,4,2020-06-02,1885532,43,1626,1,USD,72.56,219.0
7135,1982005,3,2020-06-04,657671,15,1626,1,EUR,72.56,219.0
7136,2021004,1,2020-07-13,474789,21,1626,5,EUR,362.8,1095.0
7137,2101005,2,2020-10-01,539314,23,1626,1,EUR,72.56,219.0
7138,2128004,1,2020-10-28,1618579,53,1626,1,USD,72.56,219.0
7139,2173010,1,2020-12-12,1891950,0,1626,2,USD,145.12,438.0
7140,2177009,1,2020-12-16,1939398,47,1626,7,USD,507.92,1533.0
7141,2205008,2,2021-01-13,926578,42,1626,1,GBP,72.56,219.0
7142,2228002,1,2021-02-05,1694419,0,1626,1,USD,72.56,219.0
7143,2238004,1,2021-02-15,1594010,0,1626,2,USD,145.12,438.0
7144,371010,1,2016-01-06,1716584,53,2491,5,USD,63.7,124.94999999999999
7145,883006,1,2017-06-01,1145044,40,2491,1,GBP,12.74,24.99
7146,916006,4,2017-07-04,983144,40,2491,2,GBP,25.48,49.98
7147,948001,2,2017-08-05,1179083,37,2491,1,GBP,12.74,24.99
7148,1000001,3,2017-09-26,240085,0,2491,8,CAD,101.92,199.92
7149,1088008,2,2017-12-23,1460077,47,2491,2,USD,25.48,49.98
7150,1088034,6,2017-12-23,1738685,0,2491,2,USD,25.48,49.98
7151,1169010,7,2018-03-14,1606628,45,2491,10,USD,127.4,249.89999999999998
7152,1322011,7,2018-08-14,1602426,55,2491,4,USD,50.96,99.96
